lr-AdamW,step,val/loss,val/acc,val/confidence_mean,val/entropy,epoch,train/loss,train/acc,train/confidence_mean,test/loss,test/acc,test/acc_agg
,863,,,,,23,2.060412883758545,0.140625,0.15478795766830444,,,
0.0005,864,,,,,,,,,,,
,899,2.060037851333618,0.1597222238779068,0.15114955604076385,2.064671516418457,24,,,,,,
,899,,,,,24,2.061347723007202,0.1588541716337204,0.15787427127361298,,,
0.0005,900,,,,,,,,,,,
,935,2.0532376766204834,0.1319444477558136,0.1459905207157135,2.056854009628296,25,,,,,,
,935,,,,,25,2.0603086948394775,0.1354166716337204,0.14832593500614166,,,
0.0005,936,,,,,,,,,,,
,971,2.0408332347869873,0.1875,0.14773088693618774,2.0618338584899902,26,,,,,,
,971,,,,,26,2.056445837020874,0.1362847238779068,0.15671080350875854,,,
0.0005,972,,,,,,,,,,,
,1007,2.0150139331817627,0.2222222238779068,0.1725335717201233,2.04730486869812,27,,,,,,
,1007,,,,,27,2.0385589599609375,0.1623263955116272,0.16748051345348358,,,
0.0005,1008,,,,,,,,,,,
,1043,2.083022117614746,0.1527777761220932,0.20510761439800262,1.9517686367034912,28,,,,,,
,1043,,,,,28,2.0340144634246826,0.1640625,0.18975196778774261,,,
0.0005,1044,,,,,,,,,,,
,1079,2.0000405311584473,0.1805555522441864,0.19220009446144104,1.9804373979568481,29,,,,,,
,1079,,,,,29,2.0049190521240234,0.1736111044883728,0.1837552785873413,,,
0.0005,1080,,,,,,,,,,,
,1115,1.9973220825195312,0.1944444477558136,0.19632898271083832,2.0183119773864746,30,,,,,,
,1115,,,,,30,1.9918913841247559,0.1770833283662796,0.21019050478935242,,,
0.0005,1116,,,,,,,,,,,
,1151,1.982767939567566,0.2013888955116272,0.19684185087680817,1.9772638082504272,31,,,,,,
,1151,,,,,31,1.9907010793685913,0.1901041716337204,0.2033551186323166,,,
0.0005,1152,,,,,,,,,,,
,1187,1.989743947982788,0.2152777761220932,0.1999002993106842,2.0019798278808594,32,,,,,,
,1187,,,,,32,1.9969124794006348,0.1796875,0.20628274977207184,,,
0.0005,1188,,,,,,,,,,,
,1223,2.0115671157836914,0.2361111044883728,0.17507125437259674,2.0369389057159424,33,,,,,,
,1223,,,,,33,2.0288496017456055,0.1684027761220932,0.19829070568084717,,,
0.0005,1224,,,,,,,,,,,
,1259,1.9935065507888794,0.1805555522441864,0.18806152045726776,1.980873703956604,34,,,,,,
,1259,,,,,34,1.9948781728744507,0.1901041716337204,0.19107931852340698,,,
0.0005,1260,,,,,,,,,,,
,1295,2.030839681625366,0.125,0.2082270085811615,1.8968344926834106,35,,,,,,
,1295,,,,,35,1.9640867710113525,0.1979166716337204,0.19603638350963593,,,
0.0005,1296,,,,,,,,,,,
,1331,1.9774813652038574,0.1805555522441864,0.20561900734901428,1.9391651153564453,36,,,,,,
,1331,,,,,36,1.9722785949707031,0.1979166716337204,0.210984468460083,,,
0.0005,1332,,,,,,,,,,,
,1367,1.9679688215255737,0.2291666716337204,0.2053872048854828,1.954141616821289,37,,,,,,
,1367,,,,,37,1.9531173706054688,0.1909722238779068,0.2122432440519333,,,
0.0005,1368,,,,,,,,,,,
,1403,1.9528980255126953,0.2083333283662796,0.21412689983844757,1.9404773712158203,38,,,,,,
,1403,,,,,38,1.9434282779693604,0.1996527761220932,0.2171684354543686,,,
0.0005,1404,,,,,,,,,,,
,1439,1.9623457193374634,0.2083333283662796,0.21358825266361237,1.955472707748413,39,,,,,,
,1439,,,,,39,1.9674267768859863,0.1918402761220932,0.21704591810703278,,,
0.0005,1440,,,,,,,,,,,
,1475,1.956706166267395,0.2222222238779068,0.19942410290241241,1.9495773315429688,40,,,,,,
,1475,,,,,40,1.9414247274398804,0.2161458283662796,0.21677736937999725,,,
0.0005,1476,,,,,,,,,,,
,1511,2.0463221073150635,0.1666666716337204,0.20354555547237396,1.890165090560913,41,,,,,,
,1511,,,,,41,1.93400239944458,0.2083333283662796,0.2178785651922226,,,
0.0005,1512,,,,,,,,,,,
,1547,1.9758955240249634,0.2013888955116272,0.20184576511383057,1.937641978263855,42,,,,,,
,1547,,,,,42,1.9576401710510254,0.2039930522441864,0.21605917811393738,,,
0.0005,1548,,,,,,,,,,,
,1583,1.970716953277588,0.2083333283662796,0.22024385631084442,1.909660816192627,43,,,,,,
,1583,,,,,43,1.9448294639587402,0.2057291716337204,0.21598654985427856,,,
0.0005,1584,,,,,,,,,,,
,1619,2.032845973968506,0.1458333283662796,0.1970643401145935,1.906554102897644,44,,,,,,
,1619,,,,,44,1.9442533254623413,0.1953125,0.2272285372018814,,,
0.0005,1620,,,,,,,,,,,
,1655,1.9699761867523193,0.1875,0.2194586992263794,1.908172845840454,45,,,,,,
,1655,,,,,45,1.9517254829406738,0.1961805522441864,0.20649124681949615,,,
0.0005,1656,,,,,,,,,,,
,1691,1.9785289764404297,0.1805555522441864,0.22086161375045776,1.8718032836914062,46,,,,,,
,1691,,,,,46,1.9222475290298462,0.2065972238779068,0.21964308619499207,,,
0.0005,1692,,,,,,,,,,,
,1727,1.9845788478851318,0.1805555522441864,0.2046547830104828,1.9148731231689453,47,,,,,,
,1727,,,,,47,1.899070143699646,0.2335069477558136,0.2251313328742981,,,
0.0005,1728,,,,,,,,,,,
,1763,1.9567941427230835,0.1944444477558136,0.20666931569576263,1.9212678670883179,48,,,,,,
,1763,,,,,48,1.9067132472991943,0.2256944477558136,0.2269543558359146,,,
0.0005,1764,,,,,,,,,,,
,1799,1.9428753852844238,0.2361111044883728,0.2165530025959015,1.9284439086914062,49,,,,,,
,1799,,,,,49,1.9292950630187988,0.2074652761220932,0.22240744531154633,,,
0.0005,1800,,,,,,,,,,,
,1835,2.007692575454712,0.1875,0.22641600668430328,1.8608068227767944,50,,,,,,
,1835,,,,,50,1.9171044826507568,0.2291666716337204,0.23170362412929535,,,
0.0005,1836,,,,,,,,,,,
,1871,1.9749274253845215,0.2638888955116272,0.2613980770111084,1.8457399606704712,51,,,,,,
,1871,,,,,51,1.8969519138336182,0.2274305522441864,0.24331146478652954,,,
0.0005,1872,,,,,,,,,,,
,1907,2.005232572555542,0.2152777761220932,0.26046717166900635,1.8116793632507324,52,,,,,,
,1907,,,,,52,1.8808343410491943,0.2222222238779068,0.2306598573923111,,,
0.0005,1908,,,,,,,,,,,
,1943,2.0777297019958496,0.1597222238779068,0.22833412885665894,1.8325830698013306,53,,,,,,
,1943,,,,,53,1.8674912452697754,0.2300347238779068,0.24601753056049347,,,
0.0005,1944,,,,,,,,,,,
,1979,1.9750065803527832,0.1666666716337204,0.23562949895858765,1.86155366897583,54,,,,,,
,1979,,,,,54,1.8771311044692993,0.2352430522441864,0.23666024208068848,,,
0.0005,1980,,,,,,,,,,,
,2015,1.9935383796691895,0.1805555522441864,0.23204000294208527,1.860994577407837,55,,,,,,
,2015,,,,,55,1.8742280006408691,0.2282986044883728,0.24233147501945496,,,
0.0005,2016,,,,,,,,,,,
,2051,2.0500588417053223,0.1875,0.2395317256450653,1.8418647050857544,56,,,,,,
,2051,,,,,56,1.8804770708084106,0.2100694477558136,0.2487538903951645,,,
0.0005,2052,,,,,,,,,,,
,2087,2.0073657035827637,0.2152777761220932,0.22330421209335327,1.872009038925171,57,,,,,,
,2087,,,,,57,1.879210352897644,0.2256944477558136,0.23669017851352692,,,
0.0005,2088,,,,,,,,,,,
,2123,2.1023244857788086,0.2291666716337204,0.2839975655078888,1.7571107149124146,58,,,,,,
,2123,,,,,58,1.8616673946380615,0.2439236044883728,0.25341328978538513,,,
0.0005,2124,,,,,,,,,,,
,2159,2.115854024887085,0.1666666716337204,0.25473177433013916,1.788329839706421,59,,,,,,
,2159,,,,,59,1.8817572593688965,0.2126736044883728,0.24171201884746552,,,
0.0005,2160,,,,,,,,,,,
,2195,2.028120756149292,0.2152777761220932,0.2388744354248047,1.8169159889221191,60,,,,,,
,2195,,,,,60,1.8523926734924316,0.2456597238779068,0.23802804946899414,,,
0.0005,2196,,,,,,,,,,,
,2231,2.0510032176971436,0.1527777761220932,0.22585900127887726,1.8914737701416016,61,,,,,,
,2231,,,,,61,1.8828928470611572,0.2465277761220932,0.2466578185558319,,,
0.0005,2232,,,,,,,,,,,
,2267,2.0410897731781006,0.1736111044883728,0.243203803896904,1.8032711744308472,62,,,,,,
,2267,,,,,62,1.8939075469970703,0.2170138955116272,0.24686521291732788,,,
0.0005,2268,,,,,,,,,,,
,2303,1.9936760663986206,0.2430555522441864,0.2585197687149048,1.8131135702133179,63,,,,,,
,2303,,,,,63,1.886197566986084,0.2013888955116272,0.23502904176712036,,,
0.0005,2304,,,,,,,,,,,
,2339,2.0191495418548584,0.2361111044883728,0.28356900811195374,1.7405964136123657,64,,,,,,
,2339,,,,,64,1.8653712272644043,0.2309027761220932,0.24394962191581726,,,
,2340,,,,,65,,,,1.9205464124679565,0.2430555522441864,0.2430555522441864
